STATION CODE,LOCATIONS,STATE,Temp,D.O. (mg/l),PH,CONDUCTIVITY (Âµmhos/cm),B.O.D. (mg/l),NITRATENAN N+ NITRITENANN (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml)Mean,year,date
2445.0,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR, RAJASTHAN",PONDICHERRY,18.5,5.9,7.2,13686.7,36.6,7.4,46219.1,82539.5,2018,2018-11-15
2426.0,MAHA RIVER AT CHANDEL,ORISSA,32.6,2.8,7.6,12504.1,13.6,9.6,2848.7,25345.5,2018,2018-11-16
2426.0,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE),PATHANAMTHITTA",ODISHA,18.9,4.1,6.6,5894.5,65.5,10.2,42966.0,75814.5,2018,2018-11-17
1885.0,"VAITARNA NR RD BDG, GANDHARE VILLAGE, WADA, THANE.",HARYANA,19.6,9.4,6.1,8780.3,22.8,5.3,33535.7,13209.9,2018,2018-11-18
2445.0,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",PONDICHERRY,33.0,4.3,7.9,10739.0,37.9,11.3,42271.0,19075.9,2018,2018-11-19
2050.0,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",MIZORAM,21.5,3.5,6.9,7768.3,42.8,9.0,47231.0,17494.4,2018,2018-11-20
3029.0,GHAGGAR AT D/S JHARMAL NADI,TAMILNADU,30.8,8.7,6.2,11305.0,84.4,10.9,591.2,16800.8,2018,2018-11-21
1870.0,"MANDOVI AT TONCA, MARCELA",HIMACHAL PRADESH,19.8,8.3,7.1,9201.0,62.6,0.6,3410.9,5825.9,2018,2018-11-22
2164.0,GUMTI AT D/S SOUTH TRIPURA,MAHARASHTRA,19.0,8.9,7.3,3355.9,37.8,4.0,33889.9,30418.3,2018,2018-11-23
2164.0,R KADALUNDI AT HAJIRAPPALLY,MAHARASHTRA,27.9,9.2,7.5,8609.4,31.7,10.3,49431.0,15144.7,2018,2018-11-24
2426.0,PERUVAMBA AT CHANDAPPURA,ODISHA,18.7,8.3,5.8,11751.5,68.5,1.2,13279.9,52964.0,2018,2018-11-25
2948.0,PATALGANGA AT SHILPHATA,RAJASTHAN,29.7,4.9,5.9,18245.5,32.0,9.5,47095.6,67562.1,2018,2018-11-26
1150.0,NEELASWARAM AT NAMBIARKAL ,GUJARAT,21.4,4.5,6.9,8948.0,40.4,5.5,8054.2,63675.5,2018,2018-11-27
1476.0,R PERUVAMBA AT CHANDAPPURA,GOA,29.3,5.3,5.8,14624.3,8.9,4.3,15222.9,24974.9,2018,2018-11-28
1885.0,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",HARYANA,29.2,4.7,6.6,8387.0,71.4,1.9,9550.0,19109.9,2018,2018-11-29
3029.0,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD.",TAMILNADU,23.7,3.1,8.3,9934.6,65.2,4.5,3978.2,28125.7,2018,2018-11-30
2948.0,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",RAJASTHAN,26.7,7.4,7.6,11504.2,13.4,9.9,41691.5,13687.2,2018,2018-12-01
1404.0,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, RAIGAD.",TRIPURA,21.2,5.9,8.1,503.7,51.5,8.9,9979.3,69523.5,2018,2018-12-02
3080.0,"VAITARNA NR RD BDG, GANDHARE VILLAGE, WADA, THANE.",ANDHRA PRADESH,19.0,3.2,6.7,9296.9,56.8,5.3,30996.8,39385.0,2018,2018-12-03
1295.0,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",PUNJAB,23.2,2.5,6.7,14916.0,52.7,9.6,16392.8,78249.6,2018,2018-12-04
1150.0,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",GUJARAT,22.9,5.1,6.8,8098.4,80.5,9.5,31487.7,53547.6,2018,2018-12-05
1150.0,R KUTTIYADE AT KUTTIYADY ESTATE,GUJARAT,17.0,3.1,5.9,12674.4,72.5,1.1,18540.9,45676.2,2018,2018-12-06
2426.0,"RUSHIKULYA AT GANJAM U/S, ORISSA",ORISSA,24.8,9.7,6.5,2016.1,68.1,1.1,32377.4,15944.4,2018,2018-12-07
1150.0,RIVER ASSONORA AT ASSONORA,GUJARAT,17.1,8.3,6.8,10722.6,36.8,6.0,47195.3,49110.7,2018,2018-12-08
3080.0,"THOUBAL RIVER AT YAIRIPOK, THOUBAL",ANDHRA PRADESH,33.0,7.0,7.1,4431.5,35.7,0.3,52325.6,64471.9,2018,2018-12-09
2164.0,ULHAS AT U/S OF BADLAPUR,MAHARASHTRA,21.8,7.4,8.3,8478.1,21.6,3.5,20354.2,73354.4,2018,2018-12-10
3029.0,KUMARADHARA NAN U/S OF UPPINAGADY TOWN B/C WITH RIVER NETHRAVATHI,TAMILNADU,26.3,9.0,8.0,6576.0,12.8,9.4,16926.6,20279.2,2018,2018-12-11
2780.0,"JIRI RIVER AT JIRIMUKH JIRIBAM, IMPHAL EAST",KARNATAKA,32.8,5.4,7.3,9891.9,29.8,1.2,15009.4,25618.9,2018,2018-12-12
3305.0,PATALGANGA NEAR INTAKE OF MIDC W/W,MADHYA PRADESH,19.8,3.9,6.7,5040.8,50.7,4.5,13159.0,78163.9,2018,2018-12-13
2838.0,RIVER SINQUERIM NEAR NERUL TEMPLE,MANIPUR,20.9,8.1,7.8,14256.2,68.1,9.5,38775.5,12953.5,2018,2018-12-14
1393.0,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",DAMAN & DIU,26.4,5.4,8.3,7631.6,86.0,9.4,20972.7,75308.9,2018,2018-12-15
1150.0,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",GUJARAT,19.0,7.9,6.3,12530.1,45.1,4.8,44373.9,601.8,2018,2018-12-16
2780.0,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI, TAMILNADU",KARNATAKA,17.3,9.7,8.1,18103.7,54.8,0.2,37685.5,6030.2,2018,2018-12-17
1150.0,"U/S JHARMAL NADI, PUNJAB",GUJARAT,18.7,9.0,7.0,17636.0,22.8,11.8,41574.1,75509.7,2018,2018-12-18
1885.0,"D/S CHHATBIR, PUNJAB",HARYANA,32.4,3.5,7.6,12417.5,50.6,6.8,10301.5,53547.8,2018,2018-12-19
3353.0,"KOLAK AT PATALIA BDG., GUJARAT",MEGHALAYA,24.6,9.5,7.3,9328.8,82.8,10.3,23403.7,75306.2,2018,2018-12-20
1885.0,"JIRI RIVER AT JIRI, IMPHAL EAST",HARYANA,27.0,3.8,8.1,3760.2,83.3,1.9,50105.2,14303.5,2018,2018-12-21
3080.0,GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629,ANDHRA PRADESH,26.9,3.7,6.1,15980.7,11.1,2.4,25091.1,16994.7,2018,2018-12-22
1870.0,"UMKHEN RIVER AT DIENGPASOH, EAST KHASI HILLS",HIMACHAL PRADESH,24.4,5.2,6.5,3711.0,8.1,10.2,47190.9,67110.7,2018,2018-12-23
1885.0,"SAVITRI RIVER AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",HARYANA,18.3,5.3,8.1,11277.1,7.4,7.3,29319.2,13507.6,2018,2018-12-24
3080.0,CHANDRAGIRI AT PADIYATHADKA,ANDHRA PRADESH,32.8,2.9,6.9,14176.8,56.0,8.2,42766.8,37058.5,2018,2018-12-25
1476.0,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER",GOA,27.0,4.0,6.1,13122.6,18.7,10.9,29785.6,47277.3,2018,2018-12-26
3305.0,DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,MADHYA PRADESH,23.8,9.4,6.2,9256.8,31.7,0.1,4030.7,83715.4,2018,2018-12-27
1404.0,MAHE RIVER,TRIPURA,23.3,4.3,6.7,14565.6,87.2,1.1,21708.2,14366.2,2018,2018-12-28
1885.0,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,HARYANA,17.8,3.8,7.7,2451.8,23.6,8.8,24939.3,26983.9,2018,2018-12-29
3353.0,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI, RAJASTHAN",MEGHALAYA,20.5,4.6,6.6,1461.7,54.9,1.7,35901.5,37114.8,2018,2018-12-30
1476.0,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",GOA,26.0,4.5,7.9,13211.4,85.0,9.6,30813.2,38544.1,2018,2018-12-31
3080.0,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",ANDHRA PRADESH,26.7,6.8,8.4,3034.8,59.7,4.8,42446.9,27735.6,2019,2019-01-01
3029.0,"R KARINGODE AT KAKKADAVU,  KERALA",TAMILNADU,18.0,6.9,8.3,10871.3,80.2,1.9,33182.7,65734.4,2019,2019-01-02
2426.0,"SURYA RIVER AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",ODISHA,24.6,7.6,6.9,7116.5,66.8,3.9,5851.5,61181.5,2019,2019-01-03
3305.0,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",MADHYA PRADESH,31.8,8.9,8.0,1254.3,67.7,2.7,42111.1,82625.1,2019,2019-01-04
2780.0,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",KARNATAKA,30.8,2.4,5.7,3479.8,76.2,3.2,22405.6,60493.0,2019,2019-01-05
2164.0,"WANGJING AT HEIROK, THOUBAL",MAHARASHTRA,23.4,9.8,5.9,7382.8,51.3,6.6,3019.5,59635.1,2019,2019-01-06
2780.0,"NAGAVALLI AT RAYAGADA D/S, ODISHA",KARNATAKA,19.6,8.6,8.1,2619.3,18.7,4.2,50422.7,72718.3,2019,2019-01-07
2838.0,RIVER PERIYAR AT MUPPATHADAM,MANIPUR,18.8,6.3,7.9,11353.3,61.6,6.2,10262.9,45232.5,2019,2019-01-08
3080.0,"GHAGGER AT MOONAK, PUNJAB",ANDHRA PRADESH,27.2,7.8,6.7,8696.8,79.4,4.8,52552.2,55502.7,2019,2019-01-09
2838.0,"NAMBUL RIVER AT SAMUSANG,IMPHAL WEST",MANIPUR,20.1,8.0,7.8,10998.2,82.9,6.1,10779.9,83001.2,2019,2019-01-10
3080.0,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",ANDHRA PRADESH,21.1,9.9,6.8,8203.3,32.1,8.7,39245.2,31544.2,2019,2019-01-11
2445.0,"KARAMANA AT MOONNATTUMUKKU, KERALA",PONDICHERRY,20.4,8.9,6.0,1008.5,13.6,4.0,34320.6,34914.9,2019,2019-01-12
1885.0,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL ,HARYANA,20.7,5.2,7.2,10731.1,54.5,7.2,39937.6,20375.2,2019,2019-01-13
1295.0,"NAGAVALLI AT RAYAGADA D/S, ODISHA",PUNJAB,20.0,6.2,6.3,10134.6,37.3,6.1,11563.5,34411.7,2019,2019-01-14
1870.0,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",HIMACHAL PRADESH,19.4,5.2,6.1,17400.5,47.4,0.3,39355.3,12951.2,2019,2019-01-15
3353.0,GHAGGAR AT D/S CHHATBIR,MEGHALAYA,22.6,5.1,6.4,14611.8,10.4,7.4,40977.0,3518.0,2019,2019-01-16
2948.0,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",RAJASTHAN,32.7,7.2,6.1,3107.3,25.6,10.5,16113.7,82924.3,2019,2019-01-17
3080.0,RIVER TALPONA AT CANACONA,ANDHRA PRADESH,29.7,9.9,5.8,11997.4,24.3,1.0,21862.4,56875.2,2019,2019-01-18
2780.0,KARAPUZHA DAM AT WAYANAD,KARNATAKA,25.3,4.8,6.4,12652.5,20.1,8.4,27230.2,26954.6,2019,2019-01-19
1295.0,NAMBUL AT HEIRANGOITHONG,PUNJAB,18.0,2.7,7.1,13038.3,42.4,1.3,41894.9,69738.1,2019,2019-01-20
1393.0,R KARINGODE AT KAKKADAVU,DAMAN & DIU,20.5,7.3,7.5,6594.2,16.5,7.1,30666.3,56511.7,2019,2019-01-21
3305.0,LOKCHAO RIVER AT BISHNUPUR,MADHYA PRADESH,25.6,4.0,6.0,4353.1,76.1,8.5,29508.2,77002.1,2019,2019-01-22
2050.0,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI, RAJASTHAN",MIZORAM,19.2,7.3,7.2,7953.7,14.7,2.4,5318.6,59750.3,2019,2019-01-23
1295.0,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",PUNJAB,29.7,9.6,6.9,16999.2,6.4,3.3,25223.3,69447.4,2019,2019-01-24
2838.0,"UMKHEN RIVER AT DIENGPASOH, EAST KHASI HILLS",MANIPUR,27.2,8.5,6.0,2820.5,75.3,6.6,38207.4,51856.6,2019,2019-01-25
2948.0,"IMPHAL AT SAMUROU, IMPHAL WEST",RAJASTHAN,17.4,8.5,6.2,13601.4,63.6,1.9,17941.7,1903.2,2019,2019-01-26
2780.0,"MEENACHIL AT KIDANGOOR, KERALA",KARNATAKA,20.9,6.5,7.6,11633.9,46.3,7.1,46506.0,61502.0,2019,2019-01-27
3305.0,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",MADHYA PRADESH,21.7,2.8,7.1,16759.3,1.0,1.9,23104.4,76583.6,2019,2019-01-28
1870.0,"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",HIMACHAL PRADESH,28.5,6.6,8.2,4770.9,34.9,9.9,20150.6,51903.1,2019,2019-01-29
2445.0,KEECHERI AT VADAKKANCHERY BDG,PONDICHERRY,17.5,8.6,5.9,11636.2,52.4,9.3,16280.7,5778.5,2019,2019-01-30
1404.0,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",TRIPURA,18.2,4.0,7.3,5397.0,25.4,2.6,21621.3,57837.1,2019,2019-01-31
3029.0,"KYNSHI  AT NANGKHNUM, WEST KHASI HILLS",TAMILNADU,21.0,7.6,5.7,9696.8,20.9,5.9,18556.6,27356.8,2019,2019-02-01
2331.0,"MANDOVI AT TONCA, MARCELA, GOA",KERALA,18.4,8.7,5.7,10285.8,62.1,9.8,18294.9,58320.0,2019,2019-02-02
2948.0,"WAH BLEI AT RIANGDO, WEST KHASI HILLS",RAJASTHAN,24.7,8.5,8.0,9945.6,37.1,6.3,28104.2,79934.0,2019,2019-02-03
1870.0,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI",HIMACHAL PRADESH,27.8,7.3,7.1,4588.7,67.1,8.6,38982.0,16765.7,2019,2019-02-04
1150.0,RIVER TALPONA AT CANACONA,GUJARAT,28.8,7.8,8.3,1597.3,67.4,7.1,38852.5,86460.2,2019,2019-02-05
3305.0,SAVITRI RIVER AT OVALE VILLAGE.,MADHYA PRADESH,17.5,4.5,7.2,17171.3,71.9,10.2,36360.0,51485.2,2019,2019-02-06
3353.0,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR",MEGHALAYA,28.5,4.1,6.7,17298.2,35.1,5.1,36310.8,71849.0,2019,2019-02-07
2331.0,"RIVER SAL AT KHAREBAND, MARGAO",KERALA,23.9,7.6,7.4,16913.5,65.2,5.7,20485.1,60114.3,2019,2019-02-08
1476.0,R KUPPAM AT THALIPARAMBA,GOA,23.8,6.1,8.4,4916.8,41.8,5.8,8872.0,941.7,2019,2019-02-09
1295.0,"R KARINGODE AT KAKKADAVU,  KERALA",PUNJAB,27.2,3.1,7.8,5623.0,46.0,7.2,38739.1,7623.3,2019,2019-02-10
3353.0,ETHAI BARRAGE ON MANIPUR R AT BISHNUPUR,MEGHALAYA,27.9,2.4,7.5,9030.6,7.6,8.7,12311.2,79792.8,2019,2019-02-11
2164.0,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",MAHARASHTRA,25.5,4.6,6.7,12943.3,59.6,10.1,21667.3,27094.1,2019,2019-02-12
1404.0,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",TRIPURA,27.2,9.9,7.9,3838.6,59.8,7.4,9221.4,86019.6,2019,2019-02-13
1150.0,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL ,GUJARAT,23.1,9.1,6.5,9801.3,48.1,1.9,8308.1,39787.9,2019,2019-02-14
1150.0,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI",GUJARAT,24.1,4.9,8.3,6927.8,23.1,10.2,13149.6,81517.2,2019,2019-02-15
1476.0,RIVER ZUARI AT MARCAIM JETTY,GOA,27.3,9.2,6.1,5873.9,44.4,8.5,44087.1,68236.9,2019,2019-02-16
1404.0,"R KADALUNDI AT THIRURANGADY, KERALA",TRIPURA,19.9,7.5,7.0,291.7,24.5,7.8,28011.9,22333.2,2019,2019-02-17
2426.0,"UMSHYRPI AT RISA COLONY, EAST KHASI HILLS",ORISSA,27.1,2.5,6.9,16675.8,67.9,5.8,38391.1,24473.0,2019,2019-02-18
2331.0,"BARAK RIVER NR NONEY VILL., TAMENGLONG",KERALA,29.0,8.8,8.1,10844.5,72.7,0.3,38677.8,46861.2,2019,2019-02-19
2164.0,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN",MAHARASHTRA,22.3,3.9,7.4,15685.8,65.1,5.0,15361.6,70801.7,2019,2019-02-20
1393.0,"THOUBAL RIVER AT YAIRIPOK, THOUBAL",DAMAN & DIU,18.7,3.5,7.1,16720.6,37.6,8.2,50982.9,49669.1,2019,2019-02-21
2050.0,"CHALIYAR AT NILAMBUR, MALAPPURAM",MIZORAM,31.9,3.6,6.9,7714.5,14.9,5.6,38342.3,82989.0,2019,2019-02-22
2050.0,RILANG RIVER,MIZORAM,26.0,2.9,6.5,6987.5,14.4,5.2,9053.6,29346.1,2019,2019-02-23
1885.0,"KALU AT ATALE VILLAGE, MAHARASHTRA",HARYANA,28.5,3.0,7.6,3217.1,44.3,2.8,21842.8,78585.6,2019,2019-02-24
2050.0,R KADAMBAYAR AT BRAHMAPURAM,MIZORAM,23.9,8.7,6.7,9828.2,61.7,2.6,13223.8,4187.8,2019,2019-02-25
2426.0,"VAMANAPURAM, KERALA",ORISSA,32.3,8.9,8.1,11920.8,9.1,9.5,50315.1,2709.8,2019,2019-02-26
1150.0,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),GUJARAT,31.3,3.3,8.0,15941.4,48.7,4.0,42302.5,26031.1,2019,2019-02-27
1295.0,PAMBA AT THAKAZHY,PUNJAB,17.8,9.0,6.6,2097.4,25.8,5.4,30169.1,1639.6,2019,2019-02-28
3080.0,GHAGGAR AT D/S DHAKANSU NALLAH,ANDHRA PRADESH,28.6,6.9,7.6,18328.1,17.8,11.4,11719.2,73533.9,2019,2019-03-01
2331.0,"BUGI RIVER AT DALU, SOUTH GARO HILLS",KERALA,25.3,5.5,5.9,12967.5,8.0,2.2,35278.3,77438.3,2019,2019-03-02
2445.0,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,PONDICHERRY,18.1,5.4,7.0,11580.9,45.9,5.9,28431.6,57479.8,2019,2019-03-03
1404.0,"KHUJAIROK, MOREH (CHANDEL)",TRIPURA,29.1,2.5,7.8,2217.8,1.9,0.8,34529.9,5201.0,2019,2019-03-04
3029.0,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",TAMILNADU,31.4,4.7,6.1,12957.8,35.6,10.3,31922.1,2983.7,2019,2019-03-05
2948.0,THIRUR AT THALAKKADATHUR BDG,RAJASTHAN,31.0,3.2,6.3,1701.8,48.9,2.4,42069.7,81486.9,2019,2019-03-06
1150.0,"PAMBA AT CHENGANNUR, KERALA",GUJARAT,25.6,4.1,7.7,3967.7,28.8,4.4,14425.9,86762.5,2019,2019-03-07
2948.0,"U/S OF KARAKAVAGU AT PALONCHA,  KHAMMAM, A.P.",RAJASTHAN,25.0,2.9,6.2,6175.6,10.5,7.2,7067.7,39941.4,2019,2019-03-08
2426.0,LOKCHAO RIVER AT BISHNUPUR,ORISSA,32.7,4.5,6.3,30.9,62.4,2.4,9564.5,5441.7,2019,2019-03-09
2050.0,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE),PATHANAMTHITTA",MIZORAM,27.5,5.5,6.8,5528.6,38.6,9.1,18821.5,30328.6,2019,2019-03-10
1393.0,GHAGGAR AT D/S OF SURAJPUR,DAMAN & DIU,32.2,8.7,6.6,14490.2,52.8,10.1,29134.0,47668.0,2019,2019-03-11
1150.0,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",GUJARAT,25.0,9.3,6.2,15710.4,71.0,10.3,15364.4,63792.0,2019,2019-03-12
1393.0,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",DAMAN & DIU,17.4,8.4,7.6,1720.5,57.6,7.4,12826.1,80370.8,2019,2019-03-13
2838.0,R NEELESWARAM AT HOSDURG,MANIPUR,32.5,4.7,5.9,18542.5,39.2,10.1,49829.4,31669.4,2019,2019-03-14
2164.0,"UMKHEN RIVER AT DIENGPASOH, EAST KHASI HILLS",MAHARASHTRA,32.6,3.1,8.3,10900.9,9.3,7.9,51776.7,52588.6,2019,2019-03-15
1885.0,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY",HARYANA,17.4,8.1,6.1,17021.6,60.1,3.9,38065.8,51625.2,2019,2019-03-16
2426.0,GHAGGAR AT U/S DHAKANSU NALLAH,ORISSA,24.1,9.8,6.3,3961.3,23.9,10.5,5219.2,907.5,2019,2019-03-17
2948.0,"KALLADA AT PERUMTHOTTAM KADAVU, PUNALOOR",RAJASTHAN,21.7,3.7,7.6,1456.4,37.2,3.2,18195.8,3996.9,2019,2019-03-18
2948.0,"NAGAVALLI AT PENTA U/S, JAYKAYPUR TOWN",RAJASTHAN,22.0,4.2,6.4,14030.5,9.2,0.4,26934.9,16108.8,2019,2019-03-19
2050.0,IRIL AT PORAMPET,MIZORAM,19.1,4.0,8.1,10578.2,64.4,8.5,50863.9,7122.7,2019,2019-03-20
2426.0,R NEYYAR AT ARUVIPURAM,ODISHA,18.6,8.5,6.9,3890.4,47.9,5.7,19144.9,6123.0,2019,2019-03-21
2838.0,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD.",MANIPUR,22.6,3.4,8.2,3061.2,41.8,5.2,23815.2,24018.8,2019,2019-03-22
3080.0,IRANG RIVER AT TAMENGLONG ,ANDHRA PRADESH,25.7,5.9,6.8,12204.3,46.7,1.7,12943.1,28775.8,2019,2019-03-23
2426.0,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",ORISSA,31.9,9.1,7.3,7740.9,47.7,6.1,48420.1,46730.1,2019,2019-03-24
1476.0,R NEELASWARAM AT NAMBIARKAL DAM,GOA,29.1,9.6,7.5,4422.8,61.9,7.3,13714.9,79633.1,2019,2019-03-25
2838.0,VALVANT AT SANKLI NAN BICHOLIM,MANIPUR,32.0,8.3,5.9,13537.7,61.1,1.0,24154.2,21324.2,2019,2019-03-26
1393.0,TAMBIRAPARANI AT MURAPPANADU,DAMAN & DIU,24.1,7.5,7.8,13375.9,36.2,11.3,36233.2,69715.4,2019,2019-03-27
2838.0,"RILANG AT MAWKYRWAT, WEST KHASI HILLS",MANIPUR,21.6,9.2,6.8,3191.7,61.2,5.5,13308.2,10625.5,2019,2019-03-28
2426.0,IRIL AT LILONG,ORISSA,32.4,5.8,7.9,13483.4,75.0,2.5,24786.6,15902.2,2019,2019-03-29
3353.0,GHAGGAR AT D/S CHHATBIR,MEGHALAYA,31.1,6.4,8.0,2147.1,11.3,2.3,32805.1,34161.5,2019,2019-03-30
1885.0,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",HARYANA,29.5,4.5,8.4,11877.4,43.1,11.4,709.1,67794.5,2019,2019-03-31
1404.0,IRIL AT PORAMPET,TRIPURA,27.2,7.5,6.6,3632.9,66.4,6.5,37139.4,78043.9,2019,2019-04-01
3029.0,GUMTI AT D/S SOUTH TRIPURA,TAMILNADU,27.8,4.4,7.5,11008.0,6.1,10.0,8910.7,62261.1,2019,2019-04-02
1295.0,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",PUNJAB,19.6,9.1,5.6,2989.0,12.8,5.2,45811.2,18784.6,2019,2019-04-03
1295.0,"RIVER KARAMANA AT ARUVIKARA, THIRUVANANTHAPURAM",PUNJAB,27.1,9.5,7.4,5471.8,10.6,8.0,15226.3,20521.2,2019,2019-04-04
1870.0,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",HIMACHAL PRADESH,29.7,5.6,6.1,13657.2,50.6,7.7,7105.4,19857.9,2019,2019-04-05
3305.0,ULHAS AT U/S OF NRC BUND AT MOHANE,MADHYA PRADESH,27.6,7.9,6.0,14087.8,12.6,2.1,10977.3,37816.5,2019,2019-04-06
2050.0,RILANG RIVER,MIZORAM,22.8,5.3,7.9,5474.9,25.2,6.1,17369.9,62478.1,2019,2019-04-07
2948.0,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",RAJASTHAN,29.3,5.6,6.0,4534.3,51.9,8.2,1929.4,18288.5,2019,2019-04-08
3353.0,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",MEGHALAYA,30.8,4.5,6.1,14818.6,1.6,7.9,23655.6,22809.3,2019,2019-04-09
1150.0,MYNTDU RIVER JOWAI,GUJARAT,17.1,4.0,7.4,8502.0,33.2,0.7,27470.7,3913.4,2019,2019-04-10
2838.0,"D/S DHAKANSU NALLAH, PUNJAB",MANIPUR,23.4,9.3,6.8,1238.4,71.6,2.4,24686.7,9810.4,2019,2019-04-11
3353.0,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR, RAJASTHAN",MEGHALAYA,20.1,8.0,5.8,12211.3,27.2,9.4,28977.7,31552.2,2019,2019-04-12
1476.0,"D/S OF KARAKAVAGU AT PALONCHA,  KHAMMAM",GOA,31.6,9.1,6.2,18318.7,70.7,4.4,16154.5,17764.1,2019,2019-04-13
2838.0,"KYNSHI RIVER AT NANGKHNUM, WEST KHASI HILLS",MANIPUR,22.6,6.8,5.7,11137.5,32.8,1.5,26846.1,54982.1,2019,2019-04-14
1870.0,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.)",HIMACHAL PRADESH,17.8,4.0,6.9,13249.4,56.8,2.7,21028.6,58256.8,2019,2019-04-15
1885.0,"KODRA DAM, MOUNT ABU",HARYANA,29.8,6.6,6.8,12173.5,5.9,8.2,10906.5,3653.2,2019,2019-04-16
2426.0,GANOL RIVER TURA,ODISHA,20.8,4.9,6.4,13837.0,18.8,3.6,1286.7,47344.1,2019,2019-04-17
1295.0,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",PUNJAB,18.3,8.3,6.2,8337.8,56.9,7.6,44689.9,87026.6,2019,2019-04-18
2838.0,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),MANIPUR,32.2,8.4,7.8,9943.7,17.0,5.4,16982.3,24663.4,2019,2019-04-19
2838.0,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MANIPUR,26.8,5.4,6.8,1570.1,15.6,4.3,6851.6,70339.1,2019,2019-04-20
3029.0,"KOLAK AT PATALIA BDG., GUJARAT",TAMILNADU,17.0,8.6,6.3,14382.3,1.6,5.3,17276.7,37799.7,2019,2019-04-21
